site,lat,lon,HR_NAME
11450500,38.92517627,-122.6124835,Sacramento River
11451000,38.9240648,-122.5658147,Sacramento River
11451100,39.1654458,-122.6199862,Sacramento River
11451292,39.07905977,-122.5355367,Sacramento River
11451300,39.07544877,-122.5341477,Sacramento River
11451500,39.0190618,-122.56887,Sacramento River
11451520,38.89045435,-122.2383082,Sacramento River
11451540,39.00906186,-122.4355324,Sacramento River
11451600,38.8640661,-122.3541436,Sacramento River
11451690,39.0385054,-122.4191439,Sacramento River
11451700,39.01239508,-122.3594202,Sacramento River
11451715,38.95767446,-122.3427535,Sacramento River
11451720,38.94406375,-122.3446981,Sacramento River
11451760,38.9129536,-122.2716419,Sacramento River
11451800,38.8898988,-122.2383082,Sacramento River
11451950,38.737403,-122.1244177,Sacramento River
11452000,38.728792,-122.1052505,Sacramento River
11452500,38.727126,-121.8071874,Sacramento River
11452600,38.72601499,-121.7299631,Sacramento River
11452800,38.68268185,-121.6730164,Sacramento River
11452900,38.67851526,-121.6727386,Sacramento River
11452901,38.67851526,-121.6727386,Sacramento River
11453000,38.6776817,-121.6441266,Sacramento River
11453170,38.74018387,-122.6891552,Sacramento River
11453200,38.7351832,-122.6488756,Sacramento River
11453500,38.77879078,-122.5174807,Sacramento River
11453550,38.77156869,-122.408312,Sacramento River
11453570,38.70462615,-122.2966438,Sacramento River
11453580,38.71157045,-122.2930327,Sacramento River
11453600,38.62990556,-122.3321998,Sacramento River
11453700,38.4346322,-122.2052512,Sacramento River
11454000,38.51518487,-122.0819159,Sacramento River
11454100,38.47768546,-122.0296919,Sacramento River
11454210,38.4926849,-122.0030248,Sacramento River
11454500,38.52073996,-121.967746,Sacramento River
11455000,38.5232401,-121.7871846,Sacramento River
11525430,40.64681495,-122.6272392,Sacramento River
11162500,37.26077707,-122.3288602,San Francisco Bay
11162540,37.23355579,-122.3666399,San Francisco Bay
11162570,37.3257762,-122.3866404,San Francisco Bay
11162600,37.43494048,-122.3741392,San Francisco Bay
11162620,37.52466087,-122.3994177,San Francisco Bay
11162630,37.46660747,-122.434142,San Francisco Bay
11162720,37.65382296,-122.4263613,San Francisco Bay
11162722,37.6460454,-122.4219169,San Francisco Bay
11162753,37.52944444,-122.3583333,San Francisco Bay
11162800,37.44938279,-122.2335772,San Francisco Bay
11162900,37.4291056,-122.2182991,San Francisco Bay
11162940,37.40660625,-122.2041322,San Francisco Bay
11162950,37.4118839,-122.1988543,San Francisco Bay
11163000,37.38882898,-122.1871873,San Francisco Bay
11163200,37.4049397,-122.1869095,San Francisco Bay
11163500,37.4121617,-122.1941319,San Francisco Bay
11164000,37.4179949,-122.1885762,San Francisco Bay
11164500,37.42327257,-122.1894095,San Francisco Bay
11165000,37.44299438,-122.1760759,San Francisco Bay
11165500,37.4543832,-122.1369083,San Francisco Bay
11166000,37.4216062,-122.1355193,San Francisco Bay
11166500,37.305498,-122.0746836,San Francisco Bay
11166550,37.395,-122.0688889,San Francisco Bay
11166575,37.3332751,-122.0880176,San Francisco Bay
11166578,37.3329973,-122.100518,San Francisco Bay
11166900,37.22244434,-121.851064,San Francisco Bay
11167000,37.23549956,-121.8699535,San Francisco Bay
11167500,37.2171667,-121.9107886,San Francisco Bay
11167660,37.2488326,-121.913566,San Francisco Bay
11167700,37.2632766,-121.8866208,San Francisco Bay
11167800,37.28077615,-121.8796764,San Francisco Bay
11168000,37.2174445,-121.9874581,San Francisco Bay
11168500,37.23327749,-121.974124,San Francisco Bay
11169000,37.3343859,-121.8994,San Francisco Bay
11169025,37.3738296,-121.9330129,San Francisco Bay
11169500,37.25438808,-122.039404,San Francisco Bay
11169580,37.26910995,-122.0610717,San Francisco Bay
11169600,37.28577626,-122.0549605,San Francisco Bay
11169616,37.300776,-122.0266263,San Francisco Bay
11169800,37.07772286,-121.4943832,San Francisco Bay
11169860,37.1229999,-121.5527193,San Francisco Bay
11170000,37.1682777,-121.6496677,San Francisco Bay
11170500,37.22911058,-121.7399488,San Francisco Bay
11171500,37.2707762,-121.797451,San Francisco Bay
11172000,37.3499409,-121.874677,San Francisco Bay
11172100,37.3952171,-121.8282872,San Francisco Bay
11172175,37.4221617,-121.9274577,San Francisco Bay
11172365,37.46966044,-121.9177358,San Francisco Bay
11172500,37.5360477,-121.9607932,San Francisco Bay
11172945,37.4974356,-121.7735644,San Francisco Bay
11172955,37.4986111,-121.7794444,San Francisco Bay
11173000,37.50660238,-121.8032877,San Francisco Bay
11173200,37.46160337,-121.769397,San Francisco Bay
11173500,37.50194444,-121.8183333,San Francisco Bay
11173510,37.5035472,-121.8246774,San Francisco Bay
11173575,37.5404908,-121.856345,San Francisco Bay
11173800,37.5611111,-121.7969444,San Francisco Bay
11174000,37.577434,-121.857734,San Francisco Bay
11174500,37.7013188,-121.9191247,San Francisco Bay
11174600,37.69444444,-121.9194444,San Francisco Bay
11176000,37.62632039,-121.7046734,San Francisco Bay
11176090,37.67687486,-121.8143992,San Francisco Bay
11176100,37.69437417,-121.714674,San Francisco Bay
11176140,37.72298447,-121.7291189,San Francisco Bay
11176145,37.6996518,-121.7735646,San Francisco Bay
11176150,37.6977075,-121.8052322,San Francisco Bay
11176180,37.6968743,-121.8494003,San Francisco Bay
11176200,37.6904857,-121.8732899,San Francisco Bay
11176300,37.69909655,-121.8791234,San Francisco Bay
11176350,37.66270908,-121.9063466,San Francisco Bay
11176400,37.56132196,-121.6838389,San Francisco Bay
11176500,37.62326509,-121.7588418,San Francisco Bay
11176600,37.66715326,-121.8827347,San Francisco Bay
11176900,37.62659915,-121.8830126,San Francisco Bay
11177000,37.61521066,-121.8816236,San Francisco Bay
11179000,37.58715679,-121.960793,San Francisco Bay
11179100,37.56660245,-122.0016278,San Francisco Bay
11179500,37.56938,-122.0302396,San Francisco Bay
11180000,37.5874348,-122.038573,San Francisco Bay
11180500,37.6060452,-122.0238504,San Francisco Bay
11180700,37.58576818,-122.0482955,San Francisco Bay
11180750,37.5960455,-122.0552401,San Francisco Bay
11180810,37.6943749,-122.0249613,San Francisco Bay
11180825,37.69520825,-122.044962,San Francisco Bay
11180900,37.70493008,-122.0438508,San Francisco Bay
11180960,37.71770737,-122.0544067,San Francisco Bay
11180965,37.7021524,-122.05524,San Francisco Bay
11181000,37.68548644,-122.064407,San Francisco Bay
11181004,37.7115965,-122.0635737,San Francisco Bay
11181006,37.68215326,-122.079963,San Francisco Bay
11181008,37.6799311,-122.0805186,San Francisco Bay
11181040,37.6840977,-122.1399649,San Francisco Bay
11181300,37.78298369,-122.2194124,San Francisco Bay
11181330,37.8438154,-122.2274681,San Francisco Bay
11181335,37.8465931,-122.228857,San Francisco Bay
11181390,37.9532571,-122.3383039,San Francisco Bay
11181400,37.96131246,-122.3602489,San Francisco Bay
11182030,37.9771453,-122.35386,San Francisco Bay
11182100,37.97242309,-122.2463573,San Francisco Bay
11182400,38.0032551,-122.129965,San Francisco Bay
11182500,37.772983,-121.9946825,San Francisco Bay
11182800,37.8771471,-122.0488513,San Francisco Bay
11183000,37.8843691,-122.0510736,San Francisco Bay
11183500,37.90575747,-122.057185,San Francisco Bay
11183600,37.9452008,-122.0496848,San Francisco Bay
11183700,37.88492448,-121.977738,San Francisco Bay
11184000,37.96658905,-122.026073,San Francisco Bay
11184500,37.9693668,-122.046907,San Francisco Bay
11185000,37.9513119,-122.085797,San Francisco Bay
11185100,37.95686727,-122.0732967,San Francisco Bay
11455900,38.57712994,-122.578872,San Francisco Bay
11455950,38.487687,-122.481647,San Francisco Bay
11456000,38.51129745,-122.455813,San Francisco Bay
11456500,38.44727778,-122.3805556,San Francisco Bay
11457000,38.35630164,-122.364977,San Francisco Bay
11457500,38.3665791,-122.3510878,San Francisco Bay
11458000,38.3682457,-122.3033085,San Francisco Bay
11458100,38.33852436,-122.2694182,San Francisco Bay
11458200,38.31769165,-122.3441427,San Francisco Bay
11458300,38.3018588,-122.3038634,San Francisco Bay
11458350,38.28574818,-122.2758066,San Francisco Bay
11458433,38.4188004,-122.5627606,San Francisco Bay
11458500,38.32324705,-122.4944258,San Francisco Bay
11458600,38.2808333,-122.4558333,San Francisco Bay
11459000,38.2610275,-122.6608199,San Francisco Bay
11459150,38.2382502,-122.6402637,San Francisco Bay
11459300,38.1824182,-122.6163732,San Francisco Bay
11459500,38.10769775,-122.5799815,San Francisco Bay
11459800,37.9727013,-122.5363655,San Francisco Bay
11459830,37.98214537,-122.5149755,San Francisco Bay
11460000,37.96297947,-122.556922,San Francisco Bay
11460100,37.8971482,-122.5360868,San Francisco Bay
11460151,37.8661111,-122.578611,San Francisco Bay
11460160,37.9190922,-122.6702614,San Francisco Bay
11460170,37.9185367,-122.6930404,San Francisco Bay
11460400,38.0268673,-122.736377,San Francisco Bay
11460500,38.0721441,-122.7594338,San Francisco Bay
11460600,38.08019988,-122.7844348,San Francisco Bay
11460605,38.0386111,-122.7858333,San Francisco Bay
11460750,38.1757531,-122.8183254,San Francisco Bay
11460800,38.20964128,-122.8608274,San Francisco Bay
11224000,37.63194444,-119.0863889,San Joaquin River
11226000,37.61382594,-119.2343013,San Joaquin River
11226500,37.51049707,-119.1973476,San Joaquin River
11227000,37.5443842,-119.2842978,San Joaquin River
11227500,37.5499397,-119.2731864,San Joaquin River
11228000,37.5499399,-119.2620745,San Joaquin River
11228500,37.5266077,-119.2587389,San Joaquin River
11229500,37.2721651,-118.9723379,San Joaquin River
11230000,37.273276,-118.965949,San Joaquin River
11230070,37.291331,-118.9573386,San Joaquin River
11230200,37.305775,-118.9506724,San Joaquin River
11230215,37.3096642,-118.9620614,San Joaquin River
11230500,37.3393863,-118.9734513,San Joaquin River
11230520,37.3360531,-118.9753956,San Joaquin River
11230530,37.33549758,-118.9756734,San Joaquin River
11230560,37.3071656,-119.0198395,San Joaquin River
11230600,37.30883228,-119.0278953,San Joaquin River
11230650,37.3099434,-119.0392846,San Joaquin River
11230670,37.31188785,-119.0406735,San Joaquin River
11231500,37.361331,-118.992063,San Joaquin River
11231550,37.35994237,-118.9984518,San Joaquin River
11231551,37.31305556,-119.0241667,San Joaquin River
11231600,37.35994237,-118.9984518,San Joaquin River
11231700,37.39188657,-119.0284533,San Joaquin River
11232000,37.4166092,-119.1454004,San Joaquin River
11232500,37.48883067,-119.3037399,San Joaquin River
11234500,37.41299788,-119.3820775,San Joaquin River
11234750,37.32216656,-119.3248501,San Joaquin River
11234760,37.3166111,-119.3295725,San Joaquin River
11235000,37.23744579,-119.331516,San Joaquin River
11235100,37.22494599,-119.3379052,San Joaquin River
11235500,37.25688909,-119.1592869,San Joaquin River
11236080,37.2193897,-119.2203998,San Joaquin River
11237000,37.2213341,-119.2126217,San Joaquin River
11237500,37.19855659,-119.2137328,San Joaquin River
11237600,37.1982788,-119.2142883,San Joaquin River
11237700,37.19911215,-119.2151217,San Joaquin River
11238000,37.2027233,-119.234289,San Joaquin River
11238100,37.2041122,-119.2398448,San Joaquin River
11238250,37.13189099,-119.2617899,San Joaquin River
11238270,37.16272389,-119.2542896,San Joaquin River
11238380,37.19883496,-119.3065146,San Joaquin River
11238400,37.1991127,-119.3054034,San Joaquin River
11238500,37.20772385,-119.3212376,San Joaquin River
11238550,37.2096683,-119.328738,San Joaquin River
11238600,37.2077239,-119.329849,San Joaquin River
11239000,37.15494607,-119.2323443,San Joaquin River
11239300,37.13689087,-119.2545673,San Joaquin River
11241500,37.14466898,-119.3084588,San Joaquin River
11241800,37.1485584,-119.3865182,San Joaquin River
11242000,37.14439236,-119.454577,San Joaquin River
11242350,37.42549637,-119.5490338,San Joaquin River
11242400,37.3977195,-119.5662563,San Joaquin River
11243300,37.2874456,-119.5195827,San Joaquin River
11243405,37.29388889,-119.5002778,San Joaquin River
11243500,37.2891122,-119.5298613,San Joaquin River
11244000,37.28883445,-119.530139,San Joaquin River
11244050,37.24416667,-119.516111,San Joaquin River
11244100,37.2549467,-119.5193039,San Joaquin River
11245000,37.21383619,-119.492635,San Joaquin River
11245300,37.19166667,-119.4930556,San Joaquin River
11245500,37.22494688,-119.4565222,San Joaquin River
11246000,37.22494686,-119.4537443,San Joaquin River
11246500,37.1507812,-119.4604107,San Joaquin River
11246530,37.13883716,-119.4898565,San Joaquin River
11246570,37.20161417,-119.4976352,San Joaquin River
11246590,37.15828085,-119.4273536,San Joaquin River
11246610,37.15328149,-119.5059686,San Joaquin River
11246700,37.1321706,-119.5315256,San Joaquin River
11246950,37.09328219,-119.5526376,San Joaquin River
11247000,37.07911569,-119.5609712,San Joaquin River
11247050,37.0721713,-119.5579154,San Joaquin River
11247200,37.0313382,-119.448187,San Joaquin River
11247500,37.05272717,-119.5426365,San Joaquin River
11248000,37.06661565,-119.6481985,San Joaquin River
11249500,37.0027273,-119.7068118,San Joaquin River
11250000,36.9980051,-119.7040338,San Joaquin River
11250110,36.99916667,-119.706111,San Joaquin River
11250500,37.00133839,-119.7204236,San Joaquin River
11251000,36.98439397,-119.7243124,San Joaquin River
11251500,36.93967195,-119.6829204,San Joaquin River
11252275,36.87638889,-119.7930556,San Joaquin River
11252500,36.84300228,-119.9329317,San Joaquin River
11253000,36.82272414,-120.0882159,San Joaquin River
11253115,36.77375,-120.286,San Joaquin River
11254000,36.8105046,-120.3782256,San Joaquin River
11255550,36.71800677,-120.864906,San Joaquin River
11256000,36.9941131,-120.5012906,San Joaquin River
11257100,37.39355278,-119.654318,San Joaquin River
11257500,37.2371691,-119.7748763,San Joaquin River
11257700,37.22078058,-119.7079274,San Joaquin River
11258000,37.09744734,-119.8896013,San Joaquin River
11258800,37.3360544,-119.8162709,San Joaquin River
11258900,37.4204956,-119.8746104,San Joaquin River
11258920,37.38327485,-119.8376626,San Joaquin River
11258960,37.27300075,-119.881272,San Joaquin River
11258980,37.2599452,-119.9462749,San Joaquin River
11259000,37.21550105,-119.991276,San Joaquin River
11259300,37.1999455,-120.0073876,San Joaquin River
11259900,37.11327798,-120.5893536,San Joaquin River
11260000,37.11133357,-120.5904647,San Joaquin River
11260001,37.1118891,-120.5899092,San Joaquin River
11260200,37.47771555,-120.1135129,San Joaquin River
11260225,37.49604827,-120.2396298,San Joaquin River
11260480,37.3988293,-120.003783,San Joaquin River
11260815,37.29513418,-120.8436176,San Joaquin River
11261000,37.1596655,-120.8093623,San Joaquin River
11261100,37.24771864,-120.8521446,San Joaquin River
11261500,37.3099386,-120.9310369,San Joaquin River
11262800,37.01661256,-120.9024152,San Joaquin River
11262890,36.9646698,-120.6699063,San Joaquin River
11262895,37.2407741,-120.8779783,San Joaquin River
11262900,37.26244,-120.9065908,San Joaquin River
11263000,37.06522175,-121.0718667,San Joaquin River
11264500,37.73131496,-119.5590514,San Joaquin River
11265000,37.7421477,-119.5579409,San Joaquin River
11265500,37.74381435,-119.590165,San Joaquin River
11266000,37.74548095,-119.5954432,San Joaquin River
11266500,37.71687138,-119.6662788,San Joaquin River
11267300,37.53882469,-119.6621022,San Joaquin River
11267350,37.46938349,-119.6151512,San Joaquin River
11267500,37.54160229,-119.6732143,San Joaquin River
11268000,37.6513197,-119.8854532,San Joaquin River
11268001,37.6513197,-119.8854532,San Joaquin River
11268200,37.63576505,-119.9332325,San Joaquin River
11268500,37.61104447,-120.1315726,San Joaquin River
11269300,37.71604127,-120.1899102,San Joaquin River
11269700,37.5835456,-120.2757438,San Joaquin River
11270000,37.581879,-120.2801884,San Joaquin River
11270800,37.52271397,-120.334356,San Joaquin River
11270900,37.5216029,-120.3324114,San Joaquin River
11271290,37.45410365,-120.6088084,San Joaquin River
11271320,37.55493506,-120.4632498,San Joaquin River
11271360,37.42490969,-120.6646985,San Joaquin River
11271500,37.3913266,-120.7871459,San Joaquin River
11272500,37.37077046,-120.9304826,San Joaquin River
11273000,37.35993714,-120.9615943,San Joaquin River
11273400,37.3472151,-120.9761777,San Joaquin River
11274000,37.3504928,-120.97715,San Joaquin River
11274500,37.31549247,-121.1252081,San Joaquin River
11274538,37.41354657,-121.0160412,San Joaquin River
11274550,37.43218889,-121.0133444,San Joaquin River
11274554,37.43576816,-121.033542,San Joaquin River
11274560,37.4643786,-121.0321537,San Joaquin River
11274600,37.40410175,-121.4371618,San Joaquin River
11274610,37.42354527,-121.3427154,San Joaquin River
11274630,37.48659935,-121.2091026,San Joaquin River
11274710,37.7524299,-119.2820929,San Joaquin River
11274790,37.9165884,-119.6598938,San Joaquin River
11274800,37.9554763,-119.7593427,San Joaquin River
11275000,37.97075376,-119.7643429,San Joaquin River
11276500,37.93742147,-119.7982326,San Joaquin River
11276600,37.87936848,-119.947126,San Joaquin River
11276900,37.8815908,-119.9701824,San Joaquin River
11277000,37.99825414,-119.9010136,San Joaquin River
11277100,37.9796433,-119.8818464,San Joaquin River
11277300,37.96769944,-119.9174029,San Joaquin River
11278000,37.969088,-119.882124,San Joaquin River
11278200,37.8932571,-119.9557374,San Joaquin River
11278300,37.89436824,-119.962682,San Joaquin River
11278400,37.8902017,-119.9699046,San Joaquin River
11278500,37.89159079,-119.9954609,San Joaquin River
11279500,37.82325848,-119.9176806,San Joaquin River
11280000,37.8115922,-119.9326811,San Joaquin River
11281000,37.82159266,-120.0129616,San Joaquin River
11281500,37.8499241,-119.8676789,San Joaquin River
11282000,37.82825915,-120.0115727,San Joaquin River
11282500,37.83742588,-120.0454624,San Joaquin River
11283000,37.83714818,-120.0535182,San Joaquin River
11283100,38.14463936,-119.9007361,San Joaquin River
11283200,38.1626948,-119.9432376,San Joaquin River
11283250,38.0765864,-120.0112948,San Joaquin River
11283350,38.00464384,-120.022128,San Joaquin River
11283500,37.90048017,-120.0718517,San Joaquin River
11284400,37.8418714,-120.1849103,San Joaquin River
11284500,37.85826014,-120.2062997,San Joaquin River
11284700,38.09880899,-120.0996308,San Joaquin River
11285000,37.98131299,-120.2065768,San Joaquin River
11285500,37.8783333,-120.2947222,San Joaquin River
11286500,37.8582606,-120.396861,San Joaquin River
11288000,37.7090976,-120.4132502,San Joaquin River
11289000,37.67243198,-120.4749183,San Joaquin River
11289500,37.66576548,-120.4410283,San Joaquin River
11289501,37.666321,-120.4421394,San Joaquin River
11289650,37.666321,-120.4421394,San Joaquin River
11289651,37.666321,-120.4421394,San Joaquin River
11289660,37.66576548,-120.46214,San Joaquin River
11289850,37.71144167,-120.6098028,San Joaquin River
11290000,37.627153,-120.9843777,San Joaquin River
11291500,38.2811111,-119.7325,San Joaquin River
11292000,38.29741247,-119.7412867,San Joaquin River
11292500,38.36380105,-119.8712915,San Joaquin River
11292610,38.2463047,-120.03463,San Joaquin River
11292615,38.33046907,-119.9610166,San Joaquin River
11292680,38.2790812,-119.9704612,San Joaquin River
11292700,38.247138,-120.03463,San Joaquin River
11292820,38.20269508,-120.0768533,San Joaquin River
11292860,38.184363,-120.157689,San Joaquin River
11292900,38.19325109,-120.0990762,San Joaquin River
11292901,38.19325109,-120.0990762,San Joaquin River
11293000,38.186585,-120.142133,San Joaquin River
11293200,38.18297416,-120.1588002,San Joaquin River
11293372,38.4411111,-120.0027778,San Joaquin River
11293462,38.4708333,-120.005,San Joaquin River
11293500,38.4393563,-120.015741,San Joaquin River
11293580,38.41019006,-119.9957403,San Joaquin River
11293600,38.4343564,-120.0187968,San Joaquin River
11293650,38.41046845,-120.0782433,San Joaquin River
11293700,38.4115789,-119.9946292,San Joaquin River
11293710,38.4107456,-119.9951847,San Joaquin River
11293760,38.39241265,-119.9993515,San Joaquin River
11294000,38.3929682,-119.9990737,San Joaquin River
11294300,38.4013022,-120.1124112,San Joaquin River
11294400,38.3204715,-120.2190814,San Joaquin River
11294500,38.2438067,-120.2910282,San Joaquin River
11295000,38.24325119,-120.2910282,San Joaquin River
11295100,38.2401957,-120.2904725,San Joaquin River
11295210,38.23352925,-120.2799164,San Joaquin River
11295230,38.2329737,-120.280472,San Joaquin River
11295240,38.19241898,-120.3549186,San Joaquin River
11295250,38.14242024,-120.3785296,San Joaquin River
11295270,38.2326959,-120.293528,San Joaquin River
11295300,38.2071409,-120.3171396,San Joaquin River
11295340,38.19805556,-120.36,San Joaquin River
11295400,38.14130917,-120.3729738,San Joaquin River
11295401,38.14130917,-120.3729738,San Joaquin River
11295500,38.14464247,-120.3499175,San Joaquin River
11295505,38.13964256,-120.3704737,San Joaquin River
11295910,38.19888889,-119.99,San Joaquin River
11296500,38.19741675,-120.0085176,San Joaquin River
11297000,38.1782509,-120.0465743,San Joaquin River
11297200,38.1776954,-120.046852,San Joaquin River
11297500,38.0929765,-120.1685215,San Joaquin River
11298000,38.09242097,-120.1687993,San Joaquin River
11298650,38.15138889,-120.4402778,San Joaquin River
11298700,38.1307536,-120.4852001,San Joaquin River
11299200,37.94631414,-120.5282548,San Joaquin River
11299500,37.94714745,-120.5301993,San Joaquin River
11299600,37.96103615,-120.6152035,San Joaquin River
11299996,37.87603788,-120.6052025,San Joaquin River
11300000,37.87492679,-120.6060359,San Joaquin River
11300500,37.85437157,-120.6382594,San Joaquin River
11300600,37.8232609,-120.6743718,San Joaquin River
11300700,37.86048204,-120.8718787,San Joaquin River
11300800,37.8335385,-120.6735385,San Joaquin River
11301000,37.85881594,-120.6332592,San Joaquin River
11302000,37.85159385,-120.6379816,San Joaquin River
11302500,37.77715006,-120.852988,San Joaquin River
11303000,37.72965078,-121.1104934,San Joaquin River
11303500,37.6760406,-121.2663293,San Joaquin River
11304000,37.65659719,-121.4788333,San Joaquin River
11305000,38.1151987,-120.6177056,San Joaquin River
11305500,38.13103165,-120.6371512,San Joaquin River
11306000,38.14436464,-120.6638192,San Joaquin River
11306500,38.1638085,-120.6593748,San Joaquin River
11307000,38.31658137,-120.5954844,San Joaquin River
11307500,38.28324924,-120.6510422,San Joaquin River
11308000,38.22130689,-120.6993772,San Joaquin River
11308500,38.2116111,-120.675611,San Joaquin River
11308900,38.14797568,-120.8249362,San Joaquin River
11309000,38.15325329,-120.836881,San Joaquin River
11309500,38.0888106,-120.8657702,San Joaquin River
11311000,37.99297865,-121.2593908,San Joaquin River
11311500,38.1749186,-121.0843876,San Joaquin River
11312000,38.1526967,-121.1388332,San Joaquin River
11312500,38.11658645,-121.1793896,San Joaquin River
11313000,37.79687204,-121.5852273,San Joaquin River
11313472,38.626297,-119.9371264,San Joaquin River
11313477,38.606575,-119.9262929,San Joaquin River
11313482,38.6097222,-119.945,San Joaquin River
11313485,38.59796445,-119.9787946,San Joaquin River
11313510,38.49796756,-120.2182488,San Joaquin River
11314000,38.4957454,-120.2207489,San Joaquin River
11314500,38.4935232,-120.2210266,San Joaquin River
11315000,38.5190783,-120.2126928,San Joaquin River
11315030,38.5149117,-120.2157485,San Joaquin River
11315500,38.533245,-120.2510273,San Joaquin River
11315900,38.5363004,-120.2576942,San Joaquin River
11316000,38.49352287,-120.2893623,San Joaquin River
11316100,38.49241177,-120.2901957,San Joaquin River
11316500,38.46657805,-120.3676982,San Joaquin River
11316600,38.4465771,-120.4902023,San Joaquin River
11316605,38.47694444,-120.4530556,San Joaquin River
11316610,38.44907699,-120.4929802,San Joaquin River
11316670,38.44018829,-120.504925,San Joaquin River
11316700,38.4207444,-120.5499267,San Joaquin River
11316800,38.40324566,-120.4468676,San Joaquin River
11317000,38.3896344,-120.5265927,San Joaquin River
11317500,38.33185918,-120.4232557,San Joaquin River
11318000,38.3415813,-120.3971436,San Joaquin River
11318500,38.36824625,-120.5454823,San Joaquin River
11319500,38.3126926,-120.7202112,San Joaquin River
11321000,38.22352898,-120.8899385,San Joaquin River
11321500,38.21658465,-120.9677183,San Joaquin River
11322000,38.22575104,-120.9918857,San Joaquin River
11323500,38.2261111,-121.0233333,San Joaquin River
11325000,38.1524182,-121.3018925,San Joaquin River
11325500,38.15852914,-121.3035592,San Joaquin River
11326300,38.4149112,-120.90605,San Joaquin River
11326500,38.4565763,-120.6393742,San Joaquin River
11327000,38.39574509,-120.7813239,San Joaquin River
11327500,38.39657839,-120.7810461,San Joaquin River
11328000,38.29908168,-121.0635544,San Joaquin River
11329000,38.25491609,-121.1210555,San Joaquin River
11329500,38.24797116,-121.2268913,San Joaquin River
11330000,38.66962737,-120.5335363,San Joaquin River
11331000,38.68601868,-120.356585,San Joaquin River
11331500,38.6929602,-120.5440922,San Joaquin River
11332500,38.71379305,-120.570482,San Joaquin River
11333000,38.65712715,-120.6638189,San Joaquin River
11333500,38.5887949,-120.8449367,San Joaquin River
11334200,38.62444444,-120.7025,San Joaquin River
11334300,38.5568511,-120.7932682,San Joaquin River
11334500,38.53907385,-120.8635485,San Joaquin River
11335000,38.50018619,-121.0452212,San Joaquin River
11335655,38.62388889,-120.993611,San Joaquin River
11335700,38.5515736,-121.1093896,San Joaquin River
11336000,38.3579675,-121.343839,San Joaquin River
11336500,38.3382466,-121.160779,San Joaquin River
11337000,37.9954775,-121.701898,San Joaquin River
11337500,37.87325835,-121.7271752,San Joaquin River
11337600,37.9627006,-121.687453,San Joaquin River
11010900,32.7228334,-116.7025197,South Coast
11011900,32.6011711,-116.6852962,South Coast
11012000,32.5750606,-116.7539079,South Coast
11012100,32.70422377,-116.364184,South Coast
11012500,32.591172,-116.525572,South Coast
11013000,32.5656161,-116.7750194,South Coast
11013500,32.55172325,-117.0841943,South Coast
11013600,32.71088876,-116.8152997,South Coast
11014000,32.6375566,-116.8841893,South Coast
11014850,32.91782667,-116.5714074,South Coast
11014950,32.83616255,-116.6202969,South Coast
11015000,32.8347737,-116.6230747,South Coast
11015001,32.8347737,-116.6230747,South Coast
11016000,32.7722759,-116.8022445,South Coast
11016200,32.77416667,-116.8502778,South Coast
11021300,32.94138889,-116.8572222,South Coast
11021500,32.92365868,-116.923083,South Coast
11022000,32.911159,-116.9272497,South Coast
11022200,32.83616156,-116.9003035,South Coast
11022350,32.82116107,-116.9764165,South Coast
11022480,32.84032675,-117.0258627,South Coast
11022500,32.82477143,-117.0555858,South Coast
11023000,32.76504998,-117.1686449,South Coast
11023250,32.95365699,-117.0147528,South Coast
11023310,32.9519902,-117.0497537,South Coast
11023315,32.95060135,-117.058365,South Coast
11023318,32.97365627,-117.0614209,South Coast
11023320,32.95199018,-117.0641985,South Coast
11023325,32.93976827,-117.0666984,South Coast
11023330,32.94921245,-117.070032,South Coast
11023340,32.9431013,-117.1216999,South Coast
11023400,32.8958798,-117.2186468,South Coast
11023450,32.93004558,-117.240314,South Coast
11023500,33.1278203,-116.6786319,South Coast
11024500,33.13337535,-116.7925236,South Coast
11025500,33.1069866,-116.866137,South Coast
11026000,33.08615349,-116.9164166,South Coast
11027000,33.1158743,-116.9530841,South Coast
11027500,33.0930972,-116.9633624,South Coast
11028500,33.0522655,-116.9455844,South Coast
11029000,33.0667088,-117.0355868,South Coast
11029500,33.05698685,-117.0647542,South Coast
11030500,32.9775445,-117.2305915,South Coast
11030730,33.05059776,-117.2144798,South Coast
11031000,33.3083699,-116.6939092,South Coast
11031500,33.2886483,-116.6539084,South Coast
11032500,33.32642444,-116.8064118,South Coast
11033000,33.2967036,-116.759744,South Coast
11035000,33.23892774,-116.7627999,South Coast
11035500,33.26670319,-116.8911368,South Coast
11036700,33.3136111,-117.001111,South Coast
11037650,33.33753386,-116.9703048,South Coast
11037700,33.33614497,-116.9744716,South Coast
11037701,33.33614497,-116.9744716,South Coast
11038500,33.35308857,-117.0314175,South Coast
11039100,33.36253264,-117.0494735,South Coast
11039600,33.34475518,-117.0708632,South Coast
11039800,33.3405882,-117.1314207,South Coast
11040000,33.33725495,-117.136143,South Coast
11040200,33.229203,-117.0366967,South Coast
11040500,33.2875338,-117.2230902,South Coast
11040700,33.27642304,-117.225868,South Coast
11041000,33.25364594,-117.2475354,South Coast
11042000,33.21809119,-117.3603162,South Coast
11042400,33.45919759,-116.9236357,South Coast
11042490,33.48669687,-116.9111352,South Coast
11042520,33.49558538,-116.977803,South Coast
11042600,33.49502984,-116.979192,South Coast
11042631,33.46416667,-117.1238889,South Coast
